t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
8.37999999999991,stop sign,669,210,54,53,6.792452830188681,11.931062698364258,5.1386098681755765,11.917242050170898,1.4271510162314003,0.6,0.06925867097381892
8.39999999999991,stop sign,669,210,54,54,6.666666666666669,11.90298843383789,5.236321767171222,11.849143028259277,1.4199795437249874,0.6,0.07877015191081066
8.41999999999991,stop sign,669,209,55,54,6.666666666666669,11.875153541564941,5.208486874898273,11.883094787597656,1.4127103525947966,0.6,0.07015406211151709
8.439999999999909,stop sign,669,209,55,54,6.666666666666669,11.84737777709961,5.180711110432941,11.849143028259277,1.405696153569685,0.6,0.06429586320076208
8.459999999999908,stop sign,669,209,55,55,6.545454545454548,11.819661140441895,5.274206594987347,11.781818389892578,1.3985836199445196,0.6,0.060022060014483083
8.479999999999908,stop sign,670,208,55,55,6.545454545454548,11.792183876037598,5.24672933058305,11.815384864807129,1.391480400000895,0.6,0.05701544201013816
8.499999999999908,stop sign,670,208,55,55,6.545454545454548,11.764824867248535,5.2193703217939875,11.748442649841309,1.384513197184619,0.6,0.05492576518104633
8.519999999999907,stop sign,670,208,55,55,6.545454545454548,11.73758602142334,5.192131475968792,11.715254783630371,1.377439673145619,0.6,0.053448035626732435
8.539999999999907,stop sign,671,208,55,55,6.545454545454548,11.710346221923828,5.1648916764692805,11.715254783630371,1.3703768996939878,0.6,0.052413624938712704
8.559999999999906,stop sign,671,208,55,54,6.666666666666669,11.683465003967285,5.016798337300616,11.68225383758545,1.363443540959676,0.6,0.051689537457098894
8.579999999999906,stop sign,672,208,56,54,6.666666666666669,11.656523704528809,4.98985703786214,11.649438858032227,1.356519250714449,0.6,0.05118267621996923
8.599999999999905,stop sign,672,208,56,55,6.545454545454548,11.6297607421875,5.084306196732952,11.649438858032227,1.3494899550508836,0.6,0.05082787335397846
8.619999999999905,stop sign,673,208,56,55,6.545454545454548,11.603117942810059,5.057663397355511,11.584358215332031,1.3426914481439627,0.6,0.06452607867456905
8.639999999999905,stop sign,673,207,56,55,6.545454545454548,11.576712608337402,5.031258062882855,11.584358215332031,1.3356624247741424,0.6,0.07379329706367058
8.659999999999904,stop sign,673,207,56,56,6.428571428571431,11.550427436828613,5.121856008257183,11.520000457763672,1.3287702287304115,0.6,0.0666553079445694
8.679999999999904,stop sign,674,206,56,56,6.428571428571431,11.524260520935059,5.095689092363628,11.520000457763672,1.3218757875255225,0.6,0.07496732394413888
8.699999999999903,stop sign,674,206,56,56,6.428571428571431,11.498213768005371,5.0696423394339405,11.456354141235352,1.3150009044846507,0.6,0.06747712676089722
8.719999999999903,stop sign,675,206,56,56,6.428571428571431,11.4722261428833,5.04365471431187,11.488089561462402,1.308162434105703,0.6,0.06223398873262805
