t,cls,x,y,w,h,s_stereo_m,s_depth_m,err_stereo_depth_m,s_pinhole_m,ego_v_mps,mu
5.439999999999972,stop sign,608,233,34,31,18.4320011138916,18.433513641357422,-0.0015125274658203125,11.612903225806456,2.8602251454519525,0.2
5.4599999999999715,stop sign,609,233,35,31,18.4320011138916,18.376232147216797,0.05576896667480469,11.612903225806456,2.8447301331324173,0.2
5.479999999999971,stop sign,609,233,35,32,18.39122200012207,18.32050323486328,0.07071876525878906,11.250000000000004,2.8296561143688965,0.2
5.499999999999971,stop sign,609,232,35,33,18.269603729248047,18.265338897705078,0.00426483154296875,10.909090909090912,2.814619794053204,0.2
5.51999999999997,stop sign,610,232,35,33,18.269603729248047,18.209667205810547,0.0599365234375,10.909090909090912,2.7997299213824065,0.2
5.53999999999997,stop sign,609,232,36,33,18.18947410583496,18.15566635131836,0.03380775451660156,10.909090909090912,2.7847447996427457,0.2
5.559999999999969,stop sign,609,232,37,34,18.110044479370117,18.100799560546875,0.009244918823242188,10.58823529411765,2.770196265656458,0.2
5.579999999999969,stop sign,609,231,37,34,18.110044479370117,18.046977996826172,0.06306648254394531,10.58823529411765,2.7555106881898035,0.2
5.599999999999969,stop sign,610,232,37,34,17.9532470703125,17.992259979248047,-0.039012908935546875,10.58823529411765,2.7409510221217124,0.2
5.619999999999968,stop sign,611,232,36,33,17.9532470703125,17.938587188720703,0.014659881591796875,10.909090909090912,2.7268095137853807,0.2
5.639999999999968,stop sign,611,232,36,34,17.799142837524414,17.885269165039062,-0.08612632751464844,10.58823529411765,2.7121956405841927,0.2
5.659999999999967,stop sign,611,232,36,34,17.72307777404785,17.832340240478516,-0.10926246643066406,10.58823529411765,2.697558914290093,0.2
5.679999999999967,stop sign,612,232,37,34,17.799142837524414,17.778724670410156,0.020418167114257812,10.58823529411765,2.682878579772228,0.2
5.699999999999966,stop sign,612,231,37,35,17.647661209106445,17.726303100585938,-0.07864189147949219,10.285714285714288,2.668399941322133,0.2
5.719999999999966,stop sign,612,231,38,35,17.647661209106445,17.673851013183594,-0.026189804077148438,10.285714285714288,2.6538770900371023,0.2
5.739999999999966,stop sign,613,231,37,35,17.5728816986084,17.62163734436035,-0.048755645751953125,10.285714285714288,2.6395476645402107,0.2
5.759999999999965,stop sign,613,231,38,35,17.498735427856445,17.56972312927246,-0.07098770141601562,10.285714285714288,2.6252842917996095,0.2
5.779999999999965,stop sign,614,231,37,35,17.498735427856445,17.51804542541504,-0.01930999755859375,10.285714285714288,2.6111768743057153,0.2
5.799999999999964,stop sign,614,230,38,36,17.35230255126953,17.466903686523438,-0.11460113525390625,10.000000000000004,2.5970197977847604,0.2
5.819999999999964,stop sign,614,230,38,36,17.42521095275879,17.416061401367188,0.009149551391601562,10.000000000000004,2.5830115287165123,0.2
5.839999999999963,stop sign,615,230,38,36,17.42521095275879,17.36486053466797,0.06035041809082031,10.000000000000004,2.5692153089852336,0.2
5.859999999999963,stop sign,615,230,38,37,17.280000686645508,17.314376831054688,-0.03437614440917969,9.729729729729733,2.5553654537016848,0.2
5.879999999999963,stop sign,616,230,37,37,17.280000686645508,17.263980865478516,0.016019821166992188,9.729729729729733,2.5415506689521985,0.2
