scenario,trigger_kind,mu,v_init_mps,s_init_m,s_min_m,stopped,t_to_stop_s,collision
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
stop_sign_snow,stop sign,0.2,0.0,9.8978992568122,9.8978992568122,True,0.019999999999999574,False
