t,cls,x,y,w,h,s_pinhole_m,s_depth_m,abs_diff_m,s_stereo_m,ego_v_mps,mu,sigma_depth
6.899999999999941,stop sign,633,224,43,42,8.571428571428575,15.026063919067383,6.454635347638808,15.080727577209473,1.9377908335530774,0.2,0.10649866050006475
6.91999999999994,stop sign,634,224,43,42,8.571428571428575,14.98770809173584,6.416279520307265,14.971841812133789,1.9277566931605707,0.2,0.09902948791648018
6.93999999999994,stop sign,634,224,43,42,8.571428571428575,14.949918746948242,6.3784901755196675,14.917985916137695,1.91763826321634,0.2,0.09327466570740489
6.95999999999994,stop sign,634,223,43,43,8.372093023255816,14.912487030029297,6.5403940067734805,15.026087760925293,1.907793265714867,0.2,0.08924629016105218
6.979999999999939,stop sign,634,223,43,43,8.372093023255816,14.87508487701416,6.502991853758344,14.864517211914062,1.8977618187827456,0.2,0.11055394119390566
6.999999999999939,stop sign,634,223,44,43,8.372093023255816,14.837682723999023,6.465589700743207,14.811429023742676,1.8878371918556724,0.2,0.12512359146732194
7.019999999999938,stop sign,635,223,44,43,8.372093023255816,14.800370216369629,6.4282771931138125,14.758719444274902,1.8780750570669702,0.2,0.11119907733917904
7.039999999999938,stop sign,635,223,44,43,8.372093023255816,14.763565063476562,6.391472040220746,14.70638370513916,1.8682360425620919,0.2,0.10128351942682734
7.059999999999937,stop sign,635,223,44,44,8.181818181818185,14.726818084716797,6.544999902898612,14.70638370513916,1.858403651597498,0.2,0.1169626228728804
7.079999999999937,stop sign,636,223,45,44,8.181818181818185,14.689743995666504,6.507925813848319,14.654417991638184,1.8486290726587578,0.2,0.10515172669323673
7.099999999999937,stop sign,636,223,45,43,8.372093023255816,14.65368366241455,6.281590639158734,14.60281753540039,1.8390142996753365,0.2,0.09671951902233236
7.119999999999936,stop sign,637,223,44,43,8.372093023255816,14.617622375488281,6.245529352232465,14.60281753540039,1.8294170783743149,0.2,0.11312350234017642
7.139999999999936,stop sign,637,223,44,43,8.372093023255816,14.58180046081543,6.209707437559613,14.500699996948242,1.819878750991661,0.2,0.10213730281033227
7.159999999999935,stop sign,637,222,44,44,8.181818181818185,14.546276092529297,6.364457910711112,14.450175285339355,1.8103793568837427,0.2,0.09412628493514336
7.179999999999935,stop sign,637,222,45,44,8.181818181818185,14.510513305664062,6.328695123845877,14.500699996948242,1.8010435974338308,0.2,0.08836078030133916
7.1999999999999345,stop sign,637,222,45,44,8.181818181818185,14.475227355957031,6.293409174138846,14.450175285339355,1.7915510638487468,0.2,0.08432492705767623
7.219999999999934,stop sign,638,222,45,44,8.181818181818185,14.43982219696045,6.258004015142264,14.40000057220459,1.7824418197860668,0.2,0.081344156611062
7.239999999999934,stop sign,639,222,44,44,8.181818181818185,14.40489387512207,6.223075693303885,14.350173950195312,1.7731413862749323,0.2,0.07910279348856988
7.259999999999933,stop sign,640,222,43,44,8.181818181818185,14.370024681091309,6.188206499273123,14.350173950195312,1.7639927015470818,0.2,0.07738113667325922
7.279999999999933,stop sign,641,222,43,44,8.181818181818185,14.335156440734863,6.153338258916678,14.251546859741211,1.7550621611095636,0.2,0.07617597690254176
